fold_name,boosting_round,inner_early_stop_logloss
fold_2022,93,0.6903539310467267
fold_2022,94,0.6903689473013884
fold_2022,95,0.6903769099474947
fold_2022,96,0.6903930959973749
fold_2022,97,0.6903974935861029
fold_2022,98,0.6904045629988156
fold_2022,99,0.6904100670522518
fold_2022,100,0.6904226845017881
fold_2022,101,0.6904322512991933
fold_2022,102,0.6904346944420026
fold_2022,103,0.6904354063123672
fold_2022,104,0.6904451335014358
fold_2022,105,0.6904554774978103
fold_2022,106,0.6904487310551706
fold_2022,107,0.6904473869276393
fold_2022,108,0.6904477506889796
fold_2022,109,0.6904432921853996
fold_2022,110,0.6904457048552537
fold_2022,111,0.6904599728424811
fold_2022,112,0.6904606380802863
fold_2022,113,0.6904581346449448
fold_2022,114,0.690462024309292
fold_2022,115,0.6904850282684896
fold_2022,116,0.6904749441233354
fold_2022,117,0.6904604531777426
fold_2022,118,0.6904579220209958
fold_2022,119,0.6904544156664165
fold_2022,120,0.6904594657290712
fold_2022,121,0.6904681101303346
fold_2022,122,0.6904689503365762
fold_2022,123,0.6904723957843557
fold_2022,124,0.6904737907419404
fold_2022,125,0.6904581166436887
fold_2022,126,0.6904691870400378
fold_2022,127,0.6904747550129449
fold_2022,128,0.6904739605788281
fold_2022,129,0.6904685118692754
fold_2022,130,0.6904860135591727
fold_2022,131,0.6904893423789663
fold_2022,132,0.690490193949155
fold_2022,133,0.6904931333268592
fold_2022,134,0.6905041716317621
fold_2022,135,0.6904960799538392
fold_2022,136,0.6905004584266574
fold_2022,137,0.6905055411352095
fold_2022,138,0.6905039870340515
fold_2022,139,0.6905051619021525
fold_2022,140,0.6904998640125045
fold_2022,141,0.6905182880674853
fold_2022,142,0.6905334828669079
fold_2022,143,0.6905271786070816
fold_2022,144,0.6905316359074336
fold_2022,145,0.69053400521622
fold_2022,146,0.6905432011203411
fold_2022,147,0.6905339781942054
fold_2022,148,0.690546357351697
fold_2022,149,0.6905427277594304
fold_2022,150,0.6905508156470702
fold_2022,151,0.6905431554597967
fold_2022,152,0.6905551277893606
fold_2022,153,0.6905534473550214
fold_2022,154,0.6905486479755885
fold_2022,155,0.6905414720357927
fold_2022,156,0.6905554945610713
fold_2022,157,0.6905500579999795
fold_2022,158,0.6905528524347306
fold_2022,159,0.6905608226268936
fold_2022,160,0.6905634473363375
fold_2022,161,0.6905588503281092
fold_2022,162,0.6905608546309161
fold_2022,163,0.6905782777152901
fold_2022,164,0.6905902623957701
fold_2022,165,0.6906000662129732
fold_2022,166,0.6906010210537075
fold_2022,167,0.69059784390275
fold_2022,168,0.6905927589361326
fold_2022,169,0.6905917031760935
fold_2022,170,0.6905869615895616
fold_2022,171,0.690591372363183
fold_2022,172,0.6905940637252426
fold_2022,173,0.6906030089334885
fold_2022,174,0.6906119964491149
fold_2022,175,0.6906123306715546
fold_2022,176,0.6906137366767502
fold_2022,177,0.6906180531637747
fold_2022,178,0.6906175523609848
fold_2022,179,0.6906233324378991
fold_2022,180,0.6906237229302247
fold_2022,181,0.6906266970922591
fold_2022,182,0.690633619724968
fold_2022,183,0.6906340147541301
fold_2022,184,0.6906430012298731
fold_2022,185,0.6906428292050891
fold_2022,186,0.690648294077697
fold_2022,187,0.6906517590543491
fold_2022,188,0.6906626236262523
